,x,y,z,vx,vy,vz
131,3.625,1.625,1.625,-1.1241903042885901,1.307975932843067,-1.709129941141254
132,3.625,1.625,2.625,0.6225621350649526,-0.4957654211616088,-0.13659959921235038
133,3.625,1.625,3.625,-0.7218538862067996,1.2728332720047946,-0.4353370570489007
134,3.625,1.625,4.625,-0.66495547493218,1.977410736961559,-0.4875368550939961
135,3.625,1.625,5.625,0.6227608385043504,0.605143412835463,-1.5471096052073143
136,3.625,1.625,6.625,1.5384349290216073,-0.8814556611859826,0.8064189822154656
137,3.625,1.625,7.625,1.603496014302986,0.7081791397961532,-1.0141381058705685
138,3.625,1.625,8.625,1.5501484371705592,1.1389841082216574,-0.14541391645708737
139,3.625,1.625,9.625,0.5146355865952494,-0.13109097738337716,-2.4892021951298973
140,4.625,1.625,0.625,1.0232408739822219,1.056180040327832,0.05023103865873707
141,4.625,1.625,1.625,-0.03847432774705765,-2.9854568214994437,0.9272686974196714
142,4.625,1.625,2.625,1.1945244250710394,0.20194371053615962,-0.14662407713603726
143,4.625,1.625,3.625,-1.257780229732986,0.35544372817147807,0.3515796701897753
144,4.625,1.625,4.625,-0.40005953022834806,0.17940507798424182,0.46409928354627794
145,4.625,1.625,5.625,-0.37351968210303504,0.08604173437095633,-1.8195834352638853
146,4.625,1.625,6.625,0.1841768903049937,0.41628044012332,0.36782896043382257
147,4.625,1.625,7.625,0.1744943799372482,1.4743240028174254,-0.08432412021713867
148,4.625,1.625,8.625,0.13605271367778338,-0.4621905508699028,-2.442903472560533
149,4.625,1.625,9.625,0.27001630512345587,0.5640052912159496,1.0497444721931928
150,5.625,1.625,0.625,0.054880276493738445,1.5183201201068175,-0.5514370241502109
151,5.625,1.625,1.625,-1.4721032403956542,1.0684106340646877,0.004646114382814452
152,5.625,1.625,2.625,0.06796097022390427,-0.0364744541217014,0.13442218859866212
153,5.625,1.625,3.625,-0.36509019996431324,-0.9311114583211104,-1.2570501462967052
154,5.625,1.625,4.625,0.46032393820522205,1.5067221387599645,0.11030907856689891
155,5.625,1.625,5.625,0.15957652366098404,1.1862559107660724,1.1317510772507364
156,5.625,1.625,6.625,1.108258278690439,-0.2874310022684938,-1.256422062772113
157,5.625,1.625,7.625,0.6932243963159777,1.0245522356832935,0.5748700469095652
158,5.625,1.625,8.625,0.695681248995435,0.7623456921233113,0.15910922833366042
159,5.625,1.625,9.625,-1.8153124403856935,-0.05774622525450329,1.9219998471101039
160,6.625,1.625,0.625,-1.151035749639546,0.4080282293030352,-0.4924746686747384
161,6.625,1.625,1.625,1.7650775373797465,-0.0722388621419654,-0.8168823797940468
162,6.625,1.625,2.625,-0.974849632255315,-0.2315188230036445,-0.48338439017908486
163,6.625,1.625,3.625,2.800188324852794,0.6257602232831534,0.21486873165023826
164,6.625,1.625,4.625,-0.6161562222644764,-0.07449411060021917,-0.9726759558179977
165,6.625,1.625,5.625,-0.06646610053672784,-0.8247664613998249,0.1725673750826742
166,6.625,1.625,6.625,-0.24647647786072896,-1.3216362199863307,1.1904458149394028
167,6.625,1.625,7.625,-0.5763852887159463,-0.5214898241416344,1.4686021362643895
168,6.625,1.625,8.625,-1.6547178378495424,-1.3259791624133035,0.6674709747540358
169,6.625,1.625,9.625,0.20667855167330146,-0.30392766747366917,-0.40514310619423777
170,7.625,1.625,0.625,-1.1264143094873227,0.8685670026771487,-0.6841350699470793
171,7.625,1.625,1.625,1.0136642480087559,0.5896938226149333,0.8735382069092602
172,7.625,1.625,2.625,0.36069112762658473,0.08899857831765665,-0.10324154068806897
173,7.625,1.625,3.625,-2.211850403152529,0.06485856495451885,0.5050192750830271
174,7.625,1.625,4.625,-0.3179817981853026,-0.15302548971508595,-0.17076559815110795
175,7.625,1.625,5.625,-0.8964387772829546,1.4236129899999637,-1.0270423848775947
176,7.625,1.625,6.625,0.5591134207888289,0.08840271092085014,0.662619062200326
177,7.625,1.625,7.625,0.9151133555892967,-0.5888708746316692,2.0959136745852445
178,7.625,1.625,8.625,0.3251240459506425,-1.1857392812554408,0.4037346947959125
179,7.625,1.625,9.625,-0.7666493813672156,-0.12722421748776208,-0.5986947038113747
180,8.625,1.625,0.625,0.9393000445896494,-1.6743605455965132,0.6717346681219287
181,8.625,1.625,1.625,-0.5625173900674574,-0.062203945781333356,-0.2194459374545569
182,8.625,1.625,2.625,0.2311486769795698,0.1625323791750391,-0.8936441690812451
183,8.625,1.625,3.625,-1.36902816437959,1.9814381541957686,-0.3190415969129685
184,8.625,1.625,4.625,1.887500434088685,1.5454542597217464,0.38242299480421504
185,8.625,1.625,5.625,-0.6291345717562258,1.2657770825204893,-0.8661944912400603
186,8.625,1.625,6.625,-0.8649002956254164,-0.09949574285595177,-1.4300412612568174
187,8.625,1.625,7.625,0.1901918712693338,0.02283505387261034,0.6500112833443559
188,8.625,1.625,8.625,0.6014747958468892,0.15746116562488255,-0.2539176923924959
189,8.625,1.625,9.625,-1.2070795595235153,0.2709951295269956,-0.23887140240721852
190,9.625,1.625,0.625,-1.5557073966019586,-0.37591258618686596,0.03298529504551716
191,9.625,1.625,1.625,-1.1424063467466765,-0.039876485773241974,1.1045191122924731
192,9.625,1.625,2.625,0.6495457629259574,-0.6383845578135348,-0.9395807723552273
193,9.625,1.625,3.625,0.20500186066640405,-1.1557656257310396,-1.0568007445159295
194,9.625,1.625,4.625,-0.3567793523312451,0.9126818909553628,0.5682933228644128
195,9.625,1.625,5.625,1.1465668936020676,0.3775871087192486,1.0008494990273282
196,9.625,1.625,6.625,-0.5257069783821913,0.41484225820471093,-0.09980792084828582
197,9.625,1.625,7.625,-2.262802915059921,1.1918287733700597,-0.6984355882309049
198,9.625,1.625,8.625,-0.9231644203717897,0.6516969938354149,-0.39999540622430146
199,9.625,1.625,9.625,-3.2607201545715596,1.5380797957769656,1.731092780044344
200,0.625,2.625,0.625,0.014663330107446835,-0.03845420233589761,-0.15300883195309914
201,0.625,2.625,1.625,0.06932769518924226,-1.4992043551764855,0.619452137278492
202,0.625,2.625,2.625,0.2677490129488508,0.38534322128187454,0.7216761429957735
203,0.625,2.625,3.625,-0.6255795370978853,0.3766598088067295,0.6393342854832361
204,0.625,2.625,4.625,-0.9454070181145611,-0.4074672367814472,0.27042891460915597
205,0.625,2.625,5.625,-1.62053417315142,-0.33397014167110806,0.6897177244902207
206,0.625,2.625,6.625,-1.0672342549316391,2.0065804558620197,-0.07553718375613835
207,0.625,2.625,7.625,0.29137435727962224,3.47482678160396,2.1079157638890953
208,0.625,2.625,8.625,-0.12024260725570231,0.03495521092126136,-0.015779781912214404
209,0.625,2.625,9.625,-1.8554224966368085,0.6025735194952224,0.23056397674277032
210,1.625,2.625,0.625,0.6378943904347147,0.4199764593551176,0.6498770045914831
211,1.625,2.625,1.625,-1.379027660461672,-0.9260194815887842,-0.885923657234212
212,1.625,2.625,2.625,0.6080728330162039,-0.5927150158218862,-0.23149408980835842
213,1.625,2.625,3.625,1.337162847684475,1.520884839705406,1.955814578571876
214,1.625,2.625,4.625,-0.41531376339862247,0.15045103532698756,-1.451001273440426
215,1.625,2.625,5.625,1.4278769441438877,0.1091145325764827,-0.2586794485280706
216,1.625,2.625,6.625,0.9896038632439657,1.3612712501069275,0.4577150969768846
217,1.625,2.625,7.625,1.2498456849209587,-0.3584234687552858,0.4660625108329475
218,1.625,2.625,8.625,-0.829029101249285,-0.8107548469869831,0.3308706889623308
219,1.625,2.625,9.625,0.3455033514396386,-0.0032839963634020697,1.1549587907252319
220,2.625,2.625,0.625,-1.003979993520564,0.5640949179549383,0.6157204888509481
221,2.625,2.625,1.625,-1.252826189614373,-0.2541491624678125,0.5348033269119336
222,2.625,2.625,2.625,0.19871917699807504,0.1617489447171984,0.41031746423751725
223,2.625,2.625,3.625,1.665404021478343,1.0205236191294162,0.7955068010520936
224,2.625,2.625,4.625,-0.9736940847829806,-0.29457438997421825,1.2923882809532192
225,2.625,2.625,5.625,0.18672542357104327,0.41858876965247993,-1.2065032375092106
226,2.625,2.625,6.625,-0.7113324075269962,-1.2692013400068245,-0.28254652214447146
227,2.625,2.625,7.625,0.49370002501535515,0.46703576555875437,-1.3700770013210102
228,2.625,2.625,8.625,0.39408555754940394,-0.3803452925280992,0.08370676424034412
229,2.625,2.625,9.625,-0.8788759059083642,0.9708438794803522,-0.5945801128422811
230,3.625,2.625,0.625,-0.016318591275926525,-0.30651682157068305,-0.487781655524379
231,3.625,2.625,1.625,-0.24870770358442287,-1.270153363180578,0.6072136679446963
232,3.625,2.625,2.625,1.0525665292078747,-0.4610483009189591,-1.485730030390731
233,3.625,2.625,3.625,-0.5546127890187987,-1.3321310989784394,0.051466952394484386
234,3.625,2.625,4.625,0.0907464909351078,0.8937169338412432,-0.595192035336184
235,3.625,2.625,5.625,0.7951935106129804,-1.272627406549486,1.128662196741434
236,3.625,2.625,6.625,-0.4213790109221078,0.23470374771570018,0.4831143645842155
237,3.625,2.625,7.625,-0.8092245956164901,0.3602600582886675,-1.034109749607766
238,3.625,2.625,8.625,0.3629361768564756,0.5785924379955835,-0.4447504976409361
239,3.625,2.625,9.625,1.3252393211918763,-0.7771592830256155,-0.32347880371843407
240,4.625,2.625,0.625,1.1509499993571704,0.7255159844288462,0.9955800522549235
241,4.625,2.625,1.625,0.27618661360767,-0.08055219552811109,0.04441865824298115
242,4.625,2.625,2.625,0.40064486875231714,-0.059075181629273374,-0.06439010462225586
243,4.625,2.625,3.625,-0.3874847080539442,1.2328225918290623,0.2392023847101425
244,4.625,2.625,4.625,-0.2161281636244384,-0.7841627559570842,-0.915330907833481
245,4.625,2.625,5.625,1.249327906271346,0.6047360470946704,0.6490117779240816
246,4.625,2.625,6.625,-1.1201018867977732,0.4172406229073019,1.7839179437224721
247,4.625,2.625,7.625,0.0023109732623462116,0.10322808893213724,-0.19943451131888537
248,4.625,2.625,8.625,-0.08924528250028034,0.5722574313164097,-1.3738401327911753
249,4.625,2.625,9.625,-0.013519627760491528,-2.8088365436717604,0.14001204152654007
250,5.625,2.625,0.625,-0.11553651020335921,-1.073047422979667,1.5539132779041116
251,5.625,2.625,1.625,0.24443624966946137,-0.2169528371758741,0.6274913282049996
252,5.625,2.625,2.625,0.390748753682881,1.539108156000958,-1.1279747583453312
253,5.625,2.625,3.625,-0.05233012426578185,1.0203265089335531,0.8959583840683302
254,5.625,2.625,4.625,-0.40415823898848713,1.5970510564134952,0.9158785054692037
255,5.625,2.625,5.625,-1.4839866762487857,0.38637047785506673,-2.3689638532342663
256,5.625,2.625,6.625,-0.323835375866376,1.8637908408968145,-0.24457338962117556
257,5.625,2.625,7.625,-1.8410463792080007,0.05213678204054902,-0.1871612267790418
258,5.625,2.625,8.625,0.23477508596767305,-0.49409540864111445,-0.45835374226821163
259,5.625,2.625,9.625,0.17061335551929968,0.36656949809719386,0.010329635795787918
260,6.625,2.625,0.625,0.008189228139766271,-0.6248136052417271,-1.896980991341536
261,6.625,2.625,1.625,0.8863529495169167,-0.14147991326712023,0.9708378918075039
262,6.625,2.625,2.625,-1.3158635662672196,-2.1707182786806385,0.7513880791591839
263,6.625,2.625,3.625,1.0408539396344287,0.6018100953942087,-0.3491810492335327
264,6.625,2.625,4.625,-1.8599531747007576,-0.20293465566198077,0.27684359961286736
265,6.625,2.625,5.625,-0.46566811508126177,-1.186505289030879,-0.8355189879664284
266,6.625,2.625,6.625,-0.5912633684976072,0.9304523887017111,0.5516870135525747
267,6.625,2.625,7.625,0.6583163542001959,-0.18883171185840647,-1.7881329917408435
268,6.625,2.625,8.625,-0.1271187969013403,1.3171080772584418,0.3924113750861201
269,6.625,2.625,9.625,1.6762533959697055,-0.005909684200344781,-0.9672240562930834
270,7.625,2.625,0.625,0.6746996767969756,-0.34990761981201096,0.4369784507609715
271,7.625,2.625,1.625,0.42271941981633443,0.6724875975823464,0.33374159686439403
272,7.625,2.625,2.625,-1.6026501336461678,0.9000943368931349,0.17827980062137838
273,7.625,2.625,3.625,-0.1257257634582168,0.5263130419045416,-0.7946959009236946
274,7.625,2.625,4.625,0.9339130998289877,-0.005150929834339936,-0.4960683202420229
275,7.625,2.625,5.625,-0.21058804427370645,0.6781469685386537,-0.9523982340920267
276,7.625,2.625,6.625,-1.6288416526622203,-0.21719803723391357,-0.2920914594565003
277,7.625,2.625,7.625,0.22283380357093205,0.7699332312247076,-0.9303902057488388
278,7.625,2.625,8.625,0.7724441058919491,0.8991278086633756,-0.3677960636128145
279,7.625,2.625,9.625,0.7346449362106088,1.382295219753872,-0.49156439249054634
280,8.625,2.625,0.625,-0.2220848923773681,-1.5291371430871374,1.1893087467867025
281,8.625,2.625,1.625,0.9915327161604346,1.0133394106880615,0.024387773864739313
282,8.625,2.625,2.625,-0.5930218071705237,0.9508496419170654,-0.6211072370819822
283,8.625,2.625,3.625,-1.4673363884349082,-0.12294416550144745,-0.6809194347017637
284,8.625,2.625,4.625,-1.10867514920495,-1.3408867794024246,-0.7952093966620756
285,8.625,2.625,5.625,1.6726671614814546,1.085694272526642,-0.7418488779848436
286,8.625,2.625,6.625,-0.7672398856865522,-1.451046509404257,0.9850539417234727
287,8.625,2.625,7.625,0.14313320972630397,-1.1453059758342197,0.4710213023189091
288,8.625,2.625,8.625,0.07221447745942144,0.3457393720426963,0.3364298108120845
289,8.625,2.625,9.625,-1.841622481106441,0.7369832241011678,0.10815607796455767
290,9.625,2.625,0.625,-0.8538944920786579,0.7396991117978572,1.4385353997677022
291,9.625,2.625,1.625,-0.8778393799683807,0.20019444117775254,-0.12517155609406386
292,9.625,2.625,2.625,-0.04743575383755498,1.340399115922521,0.8903402607336958
293,9.625,2.625,3.625,0.2586704355468638,0.8435431706903406,0.911754824372302
294,9.625,2.625,4.625,-1.0149251899568743,-0.380422286737532,0.523889667228311
295,9.625,2.625,5.625,-1.3269136743927668,-1.743863443542203,-0.04227220642880318
296,9.625,2.625,6.625,0.03957336379653088,0.19715406864849938,-0.4840198398748457
297,9.625,2.625,7.625,1.0883048423401926,0.9411288271798952,0.2987505758512859
298,9.625,2.625,8.625,-0.2529789409280661,-0.7912601418774828,-0.7584974836448779
299,9.625,2.625,9.625,0.07593727697221034,0.3628835882987781,0.8312883289400903
300,0.625,3.625,0.625,0.3055490990195865,2.0194282817596023,-0.9993991955468804
301,0.625,3.625,1.625,-1.3308027988470927,0.9003492116826791,-0.34725312470534464
302,0.625,3.625,2.625,0.5371170280530652,-1.3401170996240517,0.6245194861849629
303,0.625,3.625,3.625,-0.22608923906621836,-1.1063928056432248,-0.4682858215724933
304,0.625,3.625,4.625,-0.982263192683034,0.25922988652030204,0.6099308895364527
305,0.625,3.625,5.625,0.79979349317977,0.7200676057778711,0.25814784617210984
306,0.625,3.625,6.625,-0.5925737157288189,-0.6871158866513917,0.17809432359623587
307,0.625,3.625,7.625,-0.20810534759547014,1.5250435857239366,-1.684484716319903
308,0.625,3.625,8.625,0.8555833448783294,-0.006525804184918542,0.2563576883342473
309,0.625,3.625,9.625,0.5575898726725859,-2.969417589670698,1.1371729987823782
310,1.625,3.625,0.625,1.0864206104149032,-1.4864136225962805,1.7504159358813502
311,1.625,3.625,1.625,0.20535029299322316,-0.3143943589356695,-0.6933856101554112
312,1.625,3.625,2.625,1.1272902441077748,-0.9788216842672867,-1.2591621426438688
313,1.625,3.625,3.625,0.4071433216125232,-2.195549115807132,0.14111859417744319
314,1.625,3.625,4.625,-0.4658495325962397,0.0940466828959751,-0.01251266742301068
315,1.625,3.625,5.625,-0.38696204913620263,-0.15958642415526142,-0.6553455447969687
316,1.625,3.625,6.625,-0.09959528482465649,-0.457511422011113,-0.502038550388223
317,1.625,3.625,7.625,1.0419762959936851,0.44637483417091417,0.34727148555499693
318,1.625,3.625,8.625,-0.751902499399586,0.7349106155899628,0.14118751739264565
319,1.625,3.625,9.625,-0.5750773566669057,-0.4427927225556483,-0.2051435518688152
320,2.625,3.625,0.625,0.08013034643127631,-0.004803059378422542,0.8684729054819571
321,2.625,3.625,1.625,-1.1637124439246536,1.2518186513225313,0.5557350110707111
322,2.625,3.625,2.625,-0.31826076852061297,0.9976395174757721,1.0301249241892918
323,2.625,3.625,3.625,0.8837171103808716,0.5690863557421877,0.930090010770518
324,2.625,3.625,4.625,-0.7261406311314494,-0.6281026786013992,-0.21674182292245728
325,2.625,3.625,5.625,0.5212662435997246,1.5245638028753061,-0.6174741834828847
326,2.625,3.625,6.625,0.17419826346149958,1.0348386289817009,0.8389858117404762
327,2.625,3.625,7.625,0.6270207047854216,1.7047034315051801,-1.1222395745358518
328,2.625,3.625,8.625,0.10807291445790143,-1.1083158097182277,0.0649452798700222
329,2.625,3.625,9.625,-0.8647605972152498,2.014045374855518,1.4432249932004035
330,3.625,3.625,0.625,-1.057755161750038,1.9820056104000592,0.1321303753826569
331,3.625,3.625,1.625,0.726440679460755,-1.0056986304354778,-1.087396670032527
